Programma;Missione;Descrizione Missione;Componente;Descrizione Componente;ID Misura;Codice Univoco Misura;Descrizione Misura;ID Submisura;Codice CID;Codice Univoco submisura;Descrizione Submisura;Amministrazione Titolare;Importo Totale;Campo d’intervento Clima;Coefficiente TAG Clima;Campo d’intervento Digitale;Coefficiente TAG Digitale;Importo Contribuzione al Clima;Importo Contribuzione al Digitale
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.3;M3C1I1.03;Connessioni diagonali;M3C1I1.3.1;M3C1I1.3;M3C1I1.03.01;Collegamenti diagonali (Roma-Pescara);MIT - Infr e Trasp;620170000;068 - Linee ferroviarie ricostruite o ammodernate - rete globale TEN-T;100;N/A;N/A;620170000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.3;M3C1I1.03;Connessioni diagonali;M3C1I1.3.2;M3C1I1.3;M3C1I1.03.02;Collegamenti diagonali (Orte-Falconara);MIT - Infr e Trasp;510000000;068 - Linee ferroviarie ricostruite o ammodernate - rete globale TEN-T;100;N/A;N/A;510000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.3;M3C1I1.03;Connessioni diagonali;M3C1I1.3.3;M3C1I1.3;M3C1I1.03.03;Collegamenti diagonali (Taranto-Metaponto-Potenza-Battipaglia);MIT - Infr e Trasp;450000000;065 - Linee ferroviarie di nuova costruzione o ristrutturate- rete globale TEN-T;100;N/A;N/A;450000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.4;M3C1I1.04;Sviluppo del sistema europeo di gestione del traffico ferroviario (ERTMS);M3C1I1.4;M3C1I1.4;M3C1I1.04.00;Sviluppo del sistema europeo di gestione del traffico ferroviario (ERTMS);MIT - Infr e Trasp;2970000000;071 - Sistema europeo di gestione del traffico ferroviario (ERTMS);40;071 - Sistema europeo di gestione del traffico ferroviario (ERTMS);100;1188000000;2970000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.5;M3C1I1.05;Potenziamento dei nodi ferroviari metropolitani e dei collegamenti nazionali chiave;M3C1I1.5;M3C1I1.5;M3C1I1.05.00;Potenziamento dei nodi ferroviari metropolitani e dei collegamenti nazionali chiave;MIT - Infr e Trasp;2970422501;068 - Linee ferroviarie ricostruite o ammodernate - rete globale TEN-T;100;N/A;N/A;2970422501;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.6;M3C1I1.06;Potenziamento delle linee regionali: Miglioramento delle ferrovie regionali (gestione RFI);M3C1I1.6;M3C1I1.6;M3C1I1.06.00;Potenziamento delle linee regionali: Miglioramento delle ferrovie regionali (gestione RFI);MIT - Infr e Trasp;936000000;069 - Altre linee ferroviarie ricostruite o ammodernate;40;N/A;N/A;374400000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.7;M3C1I1.07;Potenziamento, elettrificazione e aumento della resilienza delle ferrovie nel Sud;M3C1I1.7;M3C1I1.7;M3C1I1.07.00;Potenziamento, elettrificazione e aumento della resilienza delle ferrovie nel Sud;MIT - Infr e Trasp;2400000000;069 - Altre linee ferroviarie ricostruite o ammodernate;40;N/A;N/A;960000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.8;M3C1I1.08;Miglioramento delle stazioni ferroviarie (gestite da RFI nel Sud);M3C1I1.8;M3C1I1.8;M3C1I1.08.00;Miglioramento delle stazioni ferroviarie (gestite da RFI nel Sud);MIT - Infr e Trasp;700000000;069 - Altre linee ferroviarie ricostruite o ammodernate;40;N/A;N/A;280000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MASE - Amb Sic Ener;67500000;026 - Rinnovo di infrastrutture pubbliche sul piano dell'efficienza energetica e misure relative all'efficienza energetica per tali infrastrutture, progetti dimostrativi e misure di sostegno;40;N/A;N/A;27000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MASE - Amb Sic Ener;124200000;029 - Energia rinnovabile: solare;100;N/A;N/A;124200000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MASE - Amb Sic Ener;27000000;048 - Misure per la qualità dell'aria e la riduzione del rumore;40;N/A;N/A;10800000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MASE - Amb Sic Ener;29700000;074 - Materiale rotabile di trasporto urbano pulito;100;N/A;N/A;29700000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MASE - Amb Sic Ener;21600000;077 - Infrastrutture per combustibili alternativi;100;N/A;N/A;21600000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.1;M3C2I2.01;Digitalizzazione della catena logistica;M3C2I2.1.1;M3C2I2.1;M3C2I2.01.01;LogIN Center;MIT - Infr e Trasp;30000000;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084 - Digitalizzazione dei trasporti: altri modi di trasporto;100;0;30000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.1;M3C2I2.01;Digitalizzazione della catena logistica;M3C2I2.1.2;M3C2I2.1;M3C2I2.01.02;Rete di porti e interporti;MIT - Infr e Trasp;45000000;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084 - Digitalizzazione dei trasporti: altri modi di trasporto;100;0;45000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.1;M3C2I2.01;Digitalizzazione della catena logistica;M3C2I2.1.3;M3C2I2.1;M3C2I2.01.03;LogIN Business;MIT - Infr e Trasp;175000000;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084 - Digitalizzazione dei trasporti: altri modi di trasporto;100;0;175000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.2;M3C2I2.02;Digitalizzazione della gestione del traffico aereo;M3C2I2.2.1;M3C2I2.2;M3C2I2.02.01;Digitalizzazione della manutenzione e gestione dei dati aeronautici;MIT - Infr e Trasp;30000000;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084BIS - Digitalizzazione dei trasporti se dedicato in parte alla riduzione delle emissioni di gas a effetto serra: altri modi di tr asporto;100;0;30000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.2;M3C2I2.02;Digitalizzazione della gestione del traffico aereo;M3C2I2.2.2;M3C2I2.2;M3C2I2.02.02;Ottimizzazione delle procedure di avvicinamento APT;MIT - Infr e Trasp;80000000;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084BIS - Digitalizzazione dei trasporti se dedicato in parte alla riduzione delle emissioni di gas a effetto serra: altri modi di tr asporto;100;0;80000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.1;M4C1I1.01;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;M4C1I1.1;M4C1I1.1;M4C1I1.01.00;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;MIM - Istr e Merito;780000000;026 - Rinnovo di infrastrutture pubbliche sul piano dell'efficienza energetica e misure relative all'efficienza energetica per tali infrastrutture, progetti dimostrativi e misure di sostegno;40;N/A;N/A;312000000;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.1;M4C1I1.01;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;M4C1I1.1;M4C1I1.1;M4C1I1.01.00;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;MIM - Istr e Merito;3820000000;085 - Infrastrutture per l'educazione e la cura della prima infanzia;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.2;M4C1I1.02;Piano di estensione del tempo pieno;M4C1I1.2;M4C1I1.2;M4C1I1.02.00;Piano di estensione del tempo pieno;MIM - Istr e Merito;960000000;086 - Infrastrutture per l'istruzione primaria e secondaria;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.3;M4C1I1.03;Potenziamento infrastrutture per lo sport a scuola;M4C1I1.3;M4C1I1.3;M4C1I1.03.00;Potenziamento infrastrutture per lo sport a scuola;MIM - Istr e Merito;300000000;086 - Infrastrutture per l'istruzione primaria e secondaria;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.4;M4C1I1.04;Intervento straordinario finalizzato alla riduzione dei divari territoriali nei cicli I e II della scuola secondaria di secondo grado e alla riduzione dell'abbandono scolastico;M4C1I1.4;M4C1I1.4;M4C1I1.04.00;Intervento straordinario finalizzato alla riduzione dei divari territoriali nei cicli I e II della scuola secondaria di secondo grado e alla riduzione dell'abbandono scolastico;MIM - Istr e Merito;1500000000;086 - Infrastrutture per l'istruzione primaria e secondaria;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.5;M4C1I1.05;Sviluppo del sistema di formazione professionale terziaria (ITS);M4C1I1.5;M4C1I1.5;M4C1I1.05.00;Sviluppo del sistema di formazione professionale terziaria (ITS);MIM - Istr e Merito;1500000000;087 - Infrastrutture per l'istruzione terziaria;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.6;M4C1I1.06;Orientamento attivo nella transizione scuola-università;M4C1I1.6;M4C1I1.6;M4C1I1.06.00;Orientamento attivo nella transizione scuola-università;MUR - Min Uni e Ric;250000000;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.7;M4C1I1.07;Borse di studio per l'accesso all'università;M4C1I1.7;M4C1I1.7;M4C1I1.07.00;Borse di studio per l'accesso all'università;MUR - Min Uni e Ric;500000000;115 - Misure volte a promuovere le pari opportunità e la partecipazione attiva alla società;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I2.1;M4C1I2.01;Didattica digitale integrata e formazione sulla transizione digitale del personale scolastico;M4C1I2.1;M4C1I2.1;M4C1I2.01.00;Didattica digitale integrata e formazione sulla transizione digitale del personale scolastico;MIM - Istr e Merito;800000000;108 - Sostegno allo sviluppo di competenze digitali;0;108 - Sostegno allo sviluppo di competenze digitali;100;0;800000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.1;M4C1I3.01;Nuove competenze e nuovi linguaggi;M4C1I3.1;M4C1I3.1;M4C1I3.01.00;Nuove competenze e nuovi linguaggi;MIM - Istr e Merito;1100000000;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.2;M4C1I3.02;Scuola 4.0 - scuole innovative, nuove aule didattiche e laboratori;M4C1I3.2;M4C1I3.2;M4C1I3.02.00;Scuola 4.0 - scuole innovative,  nuove aule didattiche e laboratori;MIM - Istr e Merito;2100000000;012 - Applicazioni e servizi e informatici per le competenze digitali e l'inclusione digitale;0;012 - Applicazioni e servizi e informatici per le competenze digitali e l'inclusione digitale;100;0;2100000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.3;M4C1I3.03;Piano di messa in sicurezza e riqualificazione dell'edilizia scolastica;M4C1I3.3;M4C1I3.3;M4C1I3.03.00;Piano di messa in sicurezza e riqualificazione dell'edilizia scolastica;MIM - Istr e Merito;3900000000;086 - Infrastrutture per l'istruzione primaria e secondaria;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.4;M4C1I3.04;Didattica e competenze universitarie avanzate;M4C1I3.4;M4C1I3.4;M4C1I3.04.00;Didattica e competenze universitarie avanzate;MUR - Min Uni e Ric;500000000;108 - Sostegno allo sviluppo di competenze digitali;0;108 - Sostegno allo sviluppo di competenze digitali;100;0;500000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I4.1;M4C1I4.01;Estensione del numero di dottorati di ricerca e dottorati innovativi orientati alla ricerca, per la Pubblica Amministrazione e il patrimonio culturale;M4C1I4.1;M4C1II4.1;M4C1I4.01.00;Estensione del numero di dottorati di ricerca e dottorati innovativi orientati alla ricerca, per la Pubblica Amministrazione e il patrimonio culturale;MUR - Min Uni e Ric;432000000;103 - Sostegno all'incontro della domanda e dell'offerta e alle transizioni;0;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;40;0;172800000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.5;M4C1R1.05;Riforma delle classi di laurea;M4C1R1.5;M4C1R1.5;M4C1R1.05.00;Riforma delle classi di laurea;MUR - Min Uni e Ric;0;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio-economica dei giovani;40;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.6;M4C1R1.06;Riforma delle lauree abilitanti per determinate professioni;M4C1R1.6;M4C1R1.6;M4C1R1.06.00;Riforma delle lauree abilitanti per determinate professioni;MUR - Min Uni e Ric;0;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio-economica dei giovani;40;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.7;M4C1R1.07;Riforma della legislazione sugli alloggi per studenti e investimenti negli alloggi per studenti;M4C1R1.7;M4C1R1.7;M4C1R1.07.00;Riforma della legislazione sugli alloggi per studenti e investimenti negli alloggi per studenti;MUR - Min Uni e Ric;960000000;025 - Rinnovo della dotazione di alloggi sul piano dell'efficienza energetica, progetti dimostrativi e misure di sostegno;40;N/A;N/A;384000000;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.2;M4C1R2.02;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;M4C1R2.2;M4C1R2.2;M4C1R2.02.00;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;MIM - Istr e Merito;34000000;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R4.1;M4C1R4.01;Riforma dei dottorati;M4C1R4.1;M4C1R4.1;M4C1R4.01.00;Riforma dei dottorati;MUR - Min Uni e Ric;0;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio-economica dei giovani;40;0;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.1;M4C2I1.01;Fondo per il Programma Nazionale Ricerca (PNR) e progetti di Ricerca di Significativo Interesse Nazionale (PRIN);M4C2I1.1;M4C2I1.1;M4C2I1.01.00;Fondo per il Programma Nazionale Ricerca (PNR) e progetti di Ricerca di Significativo Interesse Nazionale (PRIN);MUR - Min Uni e Ric;1800000000;021 - Trasferimento di tecnologie e cooperazione tra le imprese, i centri di ricerca e il settore dell'istruzione superiore;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.2;M4C2I1.02;Finanziamento di progetti presentati da giovani ricercatori;M4C2I1.2;M4C2I1.2;M4C2I1.02.00;Finanziamento di progetti presentati da giovani ricercatori;MUR - Min Uni e Ric;600000000;009 - Attività di ricerca e innovazione in centri di ricerca pubblici, istituti di istruzione superiore e centri di competenze, comprese le attività in rete (ricerca industriale, sviluppo sperimentale, studi di fattibilità);0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.3;M4C2I1.03;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;M4C2I1.3;M4C2I1.3;M4C2I1.03.00;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;MUR - Min Uni e Ric;644000000;006 - Investimenti in beni immateriali in centri di ricerca pubblici e nell'istruzione superiore pubblica direttamente connessi alle attività di ricerca e innovazione;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.3;M4C2I1.03;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;M4C2I1.3;M4C2I1.3;M4C2I1.03.00;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;MUR - Min Uni e Ric;483000000;022 - Processi di ricerca e di innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia a basse emissioni di carbonio, sulla resilienza e sull'adattamento ai cambiamenti climatici;100;N/A;N/A;483000000;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.3;M4C2I1.03;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;M4C2I1.3;M4C2I1.3;M4C2I1.03.00;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;MUR - Min Uni e Ric;483000000;023 - Processi di ricerca e innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia circolare;40;N/A;N/A;193200000;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";MUR - Min Uni e Ric;240000000;009BIS - Investimenti in attività di R&I connesse al digitale (compresi centri di ricerca di eccellenza, ricerca industriale, sviluppo sperimentale, studi di fattibilità, acquisizione di attivi fissi o immateriali per attività di R&I connesse al digitale);0;009BIS - Investimenti in attività di R&I connesse al digitale (compresi i centri di ricerca di eccellenza, la ricerca industriale, lo sviluppo sperimentale, gli studi di fattibilità, l'acquisizione di attività fisse o immateriali per attività di R&I connesse al digitale);100;0;240000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";MUR - Min Uni e Ric;640000000;006 - Investimenti in beni immateriali in centri di ricerca pubblici e nell'istruzione superiore pubblica direttamente connessi alle attività di ricerca e innovazione;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";MUR - Min Uni e Ric;480000000;022 - Processi di ricerca e di innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia a basse emissioni di carbonio, sulla resilienza e sull'adattamento ai cambiamenti climatici;100;N/A;N/A;480000000;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";MUR - Min Uni e Ric;240000000;023 - Processi di ricerca e innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia circolare;40;N/A;N/A;96000000;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.5;M4C2I1.05;"Creazione e rafforzamento di ""ecosistemi dell'innovazione"", costruzione di ""leader territoriali di R&S""";M4C2I1.5;M4C2I1.5;M4C2I1.05.00;"Creazione e rafforzamento di ""ecosistemi dell'innovazione"", costruzione di ""leader territoriali di R&S""";MUR - Min Uni e Ric;1300000000;019 - Sostegno ai poli di innovazione, anche tra imprese, organismi di ricerca e autorità pubbliche e reti di imprese a beneficio pr incipalmente delle PMI;0;019 -Sostegno ai poli di innovazione, anche tra imprese, organismi di ricerca e autorità pubbliche e reti di imprese a beneficio pri ncipalmente delle PMI;40;0;520000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.1;M4C2I2.01;IPCEI;M4C2I2.1;M4C2I2.1;M4C2I2.01.00;IPCEI;MIMIT - Imp md Italy;900000000;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttivi;0;"021QUATER - Investimenti in tecnologie avanzate quali: capacità di calcolo ad alte prestazioni e di calcolo quantistico/capacità di c omunicazione quantistica (compresa la crittografia quantistica); progettazione, produzione e integrazione dei sistemi di microelettronica; la prossima generazione di dati, cloud e capacità europee all'avanguardia (infrastrutture, piattaforme e servizi); realtà virtuale e aumentata, Deeptech e altre tecnologie digitali avanzate. Investimenti volti a garantire la sicurezza della catena di approvvigionamento digitale.";100;0;900000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.1;M4C2I2.01;IPCEI;M4C2I2.1;M4C2I2.1;M4C2I2.01.00;IPCEI;MIMIT - Imp md Italy;600000000;022 - Processi di ricerca e di innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia a basse emissioni di carbonio, sulla resilienza e sull'adattamento ai cambiamenti climatici;100;N/A;N/A;600000000;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.2;M4C2I2.02;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;M4C2I2.2;M4C2I2.2;M4C2I2.02.00;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;MIMIT - Imp md Italy;80000000;019 - Sostegno ai poli di innovazione, anche tra imprese, organismi di ricerca e autorità pubbliche e reti di imprese a beneficio pr incipalmente delle PMI;0;009BIS - Investimenti in attività di R&I connesse al digitale (compresi i centri di ricerca di eccellenza, la ricerca industriale, lo sviluppo sperimentale, gli studi di fattibilità, l'acquisizione di attività fisse o immateriali per attività di R&I connesse al digitale);100;0;80000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.2;M4C2I2.02;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;M4C2I2.2;M4C2I2.2;M4C2I2.02.00;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;MIMIT - Imp md Italy;120000000;022 - Processi di ricerca e di innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia a basse emissioni di carbonio, sulla resilienza e sull'adattamento ai cambiamenti climatici;100;N/A;N/A;120000000;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.3;M4C2I2.03;Potenziamento ed estensione tematica e territoriale dei centri di trasferimento tecnologico per segmenti di industria;M4C2I2.3;M4C2I2.3;M4C2I2.03.00;Potenziamento ed estensione tematica e territoriale dei centri di trasferimento tecnologico per segmenti di industria;MIMIT - Imp md Italy;350000000;021 - Trasferimento di tecnologie e cooperazione tra le imprese, i centri di ricerca e il settore dell'istruzione superiore;0;010 - Digitalizzazione delle PMI (compreso il commercio elettronico, l'e-business e i processi aziendali in rete, i poli di innovazione digitale, i laboratori viventi, gli imprenditori del web, le start-up nel settore delle TIC e il B2B);100;0;350000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I3.1;M4C2I3.01;Fondo per la realizzazione di un sistema integrato di infrastrutture di ricerca e innovazione;M4C2I3.1;M4C2I3.1;M4C2I3.01.00;Fondo per la realizzazione di un sistema integrato di infrastrutture di ricerca e innovazione;MUR - Min Uni e Ric;1580000000;003 - Investimenti in capitale fisso, comprese le infrastrutture per la ricerca, in centri di ricerca pubblici e nell'istruzione superiore pubblica direttamente connessi alle attività di ricerca e innovazione;0;055 - Altre tipologie di infrastrutture TIC (compresi risorse/impianti informatici di grandi dimensioni, centri di dati, sensori e altri dispositivi wireless);100;0;1580000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I3.2;M4C2I3.02;Finanziamento di start-up;M4C2I3.2;M4C2I3.2;M4C2I3.02.00;Finanziamento di start-up;MIMIT - Imp md Italy;300000000;001 - Investimenti in capitale fisso, comprese le infrastrutture per la ricerca, in microimprese direttamente connessi alle attività di ricerca e innovazione;0;N/A;N/A;0;0
