Programma;Missione;Descrizione Missione;Componente;Descrizione Componente;ID Misura;Codice Univoco Misura;Descrizione Misura;ID Submisura;Codice CID;Codice Univoco submisura;Descrizione Submisura;Amministrazione Titolare;Periodo di tempo: inizio;Periodo di tempo: fine;Importo Totale;Campo d’intervento Clima;Coefficiente TAG Clima;Campo d’intervento Digitale;Coefficiente TAG Digitale;Importo Contribuzione al Clima;Importo Contribuzione al Digitale
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.6;M4C1I1.06;Orientamento attivo nella transizione scuola-università;M4C1I1.6;M4C1I1.6;M4C1I1.06.00;Orientamento attivo nella transizione scuola-università;MUR - Min Uni e Ric;N/A;N/A;250.000.000,00;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.7;M4C1I1.07;Borse di studio per l'accesso all'università;M4C1I1.7;M4C1I1.7;M4C1I1.07.00;Borse di studio per l'accesso all'università;MUR - Min Uni e Ric;N/A;N/A;500.000.000,00;115 - Misure volte a promuovere le pari opportunità e la partecipazione attiva alla società;0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I2.1;M4C1I2.01;Didattica digitale integrata e formazione sulla transizione digitale del personale scolastico;M4C1I2.1;M4C1I2.1;M4C1I2.01.00;Didattica digitale integrata e formazione sulla transizione digitale del personale scolastico;MI - Min Istruzione;N/A;N/A;800.000.000,00;108 - Sostegno allo sviluppo di competenze digitali;0;108 - Sostegno allo sviluppo di competenze digitali;100;0,00;800.000.000,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.1;M4C1I3.01;Nuove competenze e nuovi linguaggi;M4C1I3.1;M4C1I3.1;M4C1I3.01.00;Nuove competenze e nuovi linguaggi;MI - Min Istruzione;N/A;N/A;1.100.000.000,00;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.2;M4C1I3.02;Scuola 4.0 - scuole innovative, nuove aule didattiche e laboratori;M4C1I3.2;M4C1I3.2;M4C1I3.02.00;Scuola 4.0 - scuole innovative,  nuove aule didattiche e laboratori;MI - Min Istruzione;N/A;N/A;2.100.000.000,00;012 - Applicazioni e servizi e informatici per le competenze digitali e l'inclusione digitale;0;012 - Applicazioni e servizi e informatici per le competenze digitali e l'inclusione digitale;100;0,00;2.100.000.000,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.3;M4C1I3.03;Piano di messa in sicurezza e riqualificazione dell'edilizia scolastica;M4C1I3.3;M4C1I3.3;M4C1I3.03.00;Piano di messa in sicurezza e riqualificazione dell'edilizia scolastica;MI - Min Istruzione;N/A;N/A;3.900.000.000,00;086 - Infrastrutture per l'istruzione primaria e secondaria;0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.4;M4C1I3.04;Didattica e competenze universitarie avanzate;M4C1I3.4;M4C1I3.4;M4C1I3.04.00;Didattica e competenze universitarie avanzate;MUR - Min Uni e Ric;N/A;N/A;500.000.000,00;108 - Sostegno allo sviluppo di competenze digitali;0;108 - Sostegno allo sviluppo di competenze digitali;100;0,00;500.000.000,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I4.1;M4C1I4.01;Estensione del numero di dottorati di ricerca e dottorati innovativi orientati alla ricerca, per la Pubblica Amministrazione e il patrimonio culturale;M4C1I4.1;M4C1II4.1;M4C1I4.01.00;Estensione del numero di dottorati di ricerca e dottorati innovativi orientati alla ricerca, per la Pubblica Amministrazione e il patrimonio culturale;MUR - Min Uni e Ric;N/A;N/A;432.000.000,00;103 - Sostegno all'incontro della domanda e dell'offerta e alle transizioni;0;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;40;0,00;172.800.000,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.5;M4C1R1.05;Riforma delle classi di laurea;M4C1R1.5;M4C1R1.5;M4C1R1.05.00;Riforma delle classi di laurea;MUR - Min Uni e Ric;N/A;N/A;0,00;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio-economica dei giovani;40;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.6;M4C1R1.06;Riforma delle lauree abilitanti per determinate professioni;M4C1R1.6;M4C1R1.6;M4C1R1.06.00;Riforma delle lauree abilitanti per determinate professioni;MUR - Min Uni e Ric;N/A;N/A;0,00;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio-economica dei giovani;40;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.7;M4C1R1.07;Riforma della legislazione sugli alloggi per studenti e investimenti negli alloggi per studenti;M4C1R1.7;M4C1R1.7;M4C1R1.07.00;Riforma della legislazione sugli alloggi per studenti e investimenti negli alloggi per studenti;MUR - Min Uni e Ric;N/A;N/A;960.000.000,00;025 - Rinnovo della dotazione di alloggi sul piano dell'efficienza energetica, progetti dimostrativi e misure di sostegno;40;N/A;N/A;384.000.000,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.2;M4C1R2.02;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;M4C1R2.2;M4C1R2.2;M4C1R2.02.00;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;MI - Min Istruzione;N/A;N/A;34.000.000,00;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R4.1;M4C1R4.01;Riforma dei dottorati;M4C1R4.1;M4C1R4.1;M4C1R4.01.00;Riforma dei dottorati;MUR - Min Uni e Ric;N/A;N/A;0,00;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio-economica dei giovani;40;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.1;M4C2I1.01;Fondo per il Programma Nazionale Ricerca (PNR) e progetti di Ricerca di Significativo Interesse Nazionale (PRIN);M4C2I1.1;M4C2I1.1;M4C2I1.01.00;Fondo per il Programma Nazionale Ricerca (PNR) e progetti di Ricerca di Significativo Interesse Nazionale (PRIN);MUR - Min Uni e Ric;N/A;N/A;1.800.000.000,00;021 - Trasferimento di tecnologie e cooperazione tra le imprese, i centri di ricerca e il settore dell'istruzione superiore;0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.2;M4C2I1.02;Finanziamento di progetti presentati da giovani ricercatori;M4C2I1.2;M4C2I1.2;M4C2I1.02.00;Finanziamento di progetti presentati da giovani ricercatori;MUR - Min Uni e Ric;N/A;N/A;600.000.000,00;009 - Attività di ricerca e innovazione in centri di ricerca pubblici, istituti di istruzione superiore e centri di competenze, comprese le attività in rete (ricerca industriale, sviluppo sperimentale, studi di fattibilità);0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.3;M4C2I1.03;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;M4C2I1.3;M4C2I1.3;M4C2I1.03.00;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;MUR - Min Uni e Ric;N/A;N/A;644.000.000,00;006 - Investimenti in beni immateriali in centri di ricerca pubblici e nell'istruzione superiore pubblica direttamente connessi alle attività di ricerca e innovazione;0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.3;M4C2I1.03;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;M4C2I1.3;M4C2I1.3;M4C2I1.03.00;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;MUR - Min Uni e Ric;N/A;N/A;483.000.000,00;022 - Processi di ricerca e di innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia a basse emissioni di carbonio, sulla resilienza e sull'adattamento ai cambiamenti climatici;100;N/A;N/A;483.000.000,00;0,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.3;M4C2I1.03;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;M4C2I1.3;M4C2I1.3;M4C2I1.03.00;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;MUR - Min Uni e Ric;N/A;N/A;483.000.000,00;023 - Processi di ricerca e innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia circolare;40;N/A;N/A;193.200.000,00;0,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";MUR - Min Uni e Ric;N/A;N/A;240.000.000,00;009BIS - Investimenti in attività di R&I connesse al digitale (compresi centri di ricerca di eccellenza, ricerca industriale, sviluppo sperimentale, studi di fattibilità, acquisizione di attivi fissi o immateriali per attività di R&I connesse al digitale);0;009BIS - Investimenti in attività di R&I connesse al digitale (compresi i centri di ricerca di eccellenza, la ricerca industriale, lo sviluppo sperimentale, gli studi di fattibilità, l'acquisizione di attività fisse o immateriali per attività di R&I connesse al digitale);100;0,00;240.000.000,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";MUR - Min Uni e Ric;N/A;N/A;640.000.000,00;006 - Investimenti in beni immateriali in centri di ricerca pubblici e nell'istruzione superiore pubblica direttamente connessi alle attività di ricerca e innovazione;0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";MUR - Min Uni e Ric;N/A;N/A;480.000.000,00;022 - Processi di ricerca e di innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia a basse emissioni di carbonio, sulla resilienza e sull'adattamento ai cambiamenti climatici;100;N/A;N/A;480.000.000,00;0,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";MUR - Min Uni e Ric;N/A;N/A;240.000.000,00;023 - Processi di ricerca e innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia circolare;40;N/A;N/A;96.000.000,00;0,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.5;M4C2I1.05;"Creazione e rafforzamento di ""ecosistemi dell'innovazione"", costruzione di ""leader territoriali di R&S""";M4C2I1.5;M4C2I1.5;M4C2I1.05.00;"Creazione e rafforzamento di ""ecosistemi dell'innovazione"", costruzione di ""leader territoriali di R&S""";MUR - Min Uni e Ric;N/A;N/A;1.300.000.000,00;019 - Sostegno ai poli di innovazione, anche tra imprese, organismi di ricerca e autorità pubbliche e reti di imprese a beneficio pr incipalmente delle PMI;0;019 -Sostegno ai poli di innovazione, anche tra imprese, organismi di ricerca e autorità pubbliche e reti di imprese a beneficio pri ncipalmente delle PMI;40;0,00;520.000.000,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.1;M4C2I2.01;IPCEI;M4C2I2.1;M4C2I2.1;M4C2I2.01.00;IPCEI;MISE - Min Svil Eco;N/A;N/A;900.000.000,00;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttivi;0;"021QUATER - Investimenti in tecnologie avanzate quali: capacità di calcolo ad alte prestazioni e di calcolo quantistico/capacità di c omunicazione quantistica (compresa la crittografia quantistica); progettazione, produzione e integrazione dei sistemi di microelettronica; la prossima generazione di dati, cloud e capacità europee all'avanguardia (infrastrutture, piattaforme e servizi); realtà virtuale e aumentata, Deeptech e altre tecnologie digitali avanzate. Investimenti volti a garantire la sicurezza della catena di approvvigionamento digitale.";100;0,00;900.000.000,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.1;M4C2I2.01;IPCEI;M4C2I2.1;M4C2I2.1;M4C2I2.01.00;IPCEI;MISE - Min Svil Eco;N/A;N/A;600.000.000,00;022 - Processi di ricerca e di innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia a basse emissioni di carbonio, sulla resilienza e sull'adattamento ai cambiamenti climatici;100;N/A;N/A;600.000.000,00;0,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.2;M4C2I2.02;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;M4C2I2.2;M4C2I2.2;M4C2I2.02.00;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;MISE - Min Svil Eco;01/01/2021;30/06/2026;80.000.000,00;019 - Sostegno ai poli di innovazione, anche tra imprese, organismi di ricerca e autorità pubbliche e reti di imprese a beneficio pr incipalmente delle PMI;0;009BIS - Investimenti in attività di R&I connesse al digitale (compresi i centri di ricerca di eccellenza, la ricerca industriale, lo sviluppo sperimentale, gli studi di fattibilità, l'acquisizione di attività fisse o immateriali per attività di R&I connesse al digitale);100;0,00;80.000.000,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.2;M4C2I2.02;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;M4C2I2.2;M4C2I2.2;M4C2I2.02.00;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;MISE - Min Svil Eco;01/01/2021;30/06/2026;120.000.000,00;022 - Processi di ricerca e di innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia a basse emissioni di carbonio, sulla resilienza e sull'adattamento ai cambiamenti climatici;100;N/A;N/A;120.000.000,00;0,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.3;M4C2I2.03;Potenziamento ed estensione tematica e territoriale dei centri di trasferimento tecnologico per segmenti di industria;M4C2I2.3;M4C2I2.3;M4C2I2.03.00;Potenziamento ed estensione tematica e territoriale dei centri di trasferimento tecnologico per segmenti di industria;MISE - Min Svil Eco;N/A;N/A;350.000.000,00;021 - Trasferimento di tecnologie e cooperazione tra le imprese, i centri di ricerca e il settore dell'istruzione superiore;0;010 - Digitalizzazione delle PMI (compreso il commercio elettronico, l'e-business e i processi aziendali in rete, i poli di innovazione digitale, i laboratori viventi, gli imprenditori del web, le start-up nel settore delle TIC e il B2B);100;0,00;350.000.000,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I3.1;M4C2I3.01;Fondo per la realizzazione di un sistema integrato di infrastrutture di ricerca e innovazione;M4C2I3.1;M4C2I3.1;M4C2I3.01.00;Fondo per la realizzazione di un sistema integrato di infrastrutture di ricerca e innovazione;MUR - Min Uni e Ric;N/A;N/A;1.580.000.000,00;003 - Investimenti in capitale fisso, comprese le infrastrutture per la ricerca, in centri di ricerca pubblici e nell'istruzione superiore pubblica direttamente connessi alle attività di ricerca e innovazione;0;055 - Altre tipologie di infrastrutture TIC (compresi risorse/impianti informatici di grandi dimensioni, centri di dati, sensori e altri dispositivi wireless);100;0,00;1.580.000.000,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I3.2;M4C2I3.02;Finanziamento di start-up;M4C2I3.2;M4C2I3.2;M4C2I3.02.00;Finanziamento di start-up;MISE - Min Svil Eco;01/01/2021;30/06/2026;300.000.000,00;001 - Investimenti in capitale fisso, comprese le infrastrutture per la ricerca, in microimprese direttamente connessi alle attività di ricerca e innovazione;0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I3.3;M4C2I3.03;Introduzione di dottorati innovativi che rispondono ai fabbisogni di innovazione delle imprese e promuovono l'assunzione dei ricercatori dalle imprese;M4C2I3.3;M4C2I3.3;M4C2I3.03.00;Introduzione di dottorati innovativi che rispondono ai fabbisogni di innovazione delle imprese e promuovono l'assunzione dei ricercatori dalle imprese;MUR - Min Uni e Ric;N/A;N/A;600.000.000,00;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;0;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;40;0,00;240.000.000,00
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2R1.1;M4C2R1.01;Attuazione di misure di sostegno alla R&S per promuovere la semplificazione e la mobilità;M4C2R1.1;M4C2R1.1;M4C2R1.01.00;Attuazione di misure di sostegno alla R&S per promuovere la semplificazione e la mobilità;MUR - Min Uni e Ric;N/A;N/A;0,00;104 - Sostegno alla mobilità dei lavoratori;0;N/A;N/A;0,00;0,00
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.1;M5C1I1.01;Potenziamento dei Centri per l'Impiego (PES);M5C1I1.1;M5C1I1;M5C1I1.01.00;Potenziamento dei Centri per l'Impiego (PES);MLPS - Min Lav Pol S;01/01/2021;31/12/2025;600.000.000,00;097 - Misure volte a migliorare l'accesso al mercato del lavoro;0;N/A;N/A;0,00;0,00
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.2;M5C1I1.02;Creazione di imprese femminili;M5C1I1.2;M5C1I5;M5C1I1.02.00;Creazione di imprese femminili;MISE - Min Svil Eco;01/01/2021;30/06/2026;400.000.000,00;100 - Sostegno al lavoro autonomo e all’avvio di imprese;0;100 - Sostegno al lavoro autonomo e all’avvio di imprese;40;0,00;160.000.000,00
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.3;M5C1I1.03;Sistema di certificazione della parità di genere;M5C1I1.3;M5C1I2;M5C1I1.03.00;Sistema di certificazione della parità di genere;PCM - Min Pari Opp;01/01/2021;30/06/2026;10.000.000,00;105 - Misure volte a promuovere la partecipazione delle donne al mercato del lavoro e a ridurre la segregazione di genere nel mercato del lavoro;0;N/A;N/A;0,00;0,00
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.4;M5C1I1.04;Sistema duale;M5C1I1.4;M5C1I3;M5C1I1.04.00;Sistema duale;MLPS - Min Lav Pol S;01/01/2021;31/12/2025;600.000.000,00;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;0;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;40;0,00;240.000.000,00
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I2.1;M5C1I2.01;Servizio civile universale;M5C1I2.1;M5C1I4;M5C1I2.01.00;Servizio civile universale;PCM - Min Pol Giov;01/01/2021;31/12/2023;650.000.000,00;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio- economica dei giovani;0;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio-economica dei giovani;40;0,00;260.000.000,00
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1R1.1;M5C1R1.01;ALMPs e formazione professionale;M5C1R1.1;M5C1R1;M5C1R1.01.00;ALMPs e formazione professionale;MLPS - Min Lav Pol S;01/01/2021;31/12/2025;4.400.000.000,00;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;0;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;40;0,00;1.760.000.000,00
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.1;M5C2I1.01;Sostegno alle persone vulnerabili e prevenzione dell'istituzionalizzazione;M5C2I1.1.1;M5C2I1;M5C2I1.01.01;Intervento 1) Azioni volte a sostenere le capacità genitoriali e prevenire la vulnerabilità delle famiglie e dei bambini;MLPS - Min Lav Pol S;01/06/2021;31/07/2026;84.600.000,00;126 - Misure volte a promuovere l'integrazione sociale delle persone a rischio di povertà o di esclusione sociale, compresi gli indigenti e i bambini;0;N/A;N/A;0,00;0,00
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.1;M5C2I1.01;Sostegno alle persone vulnerabili e prevenzione dell'istituzionalizzazione;M5C2I1.1.2;M5C2I1;M5C2I1.01.02;Intervento 2) Azioni per una vita autonoma e deistituzionalizzazione per gli anziani;MLPS - Min Lav Pol S;01/06/2021;31/07/2026;307.500.000,00;126 - Misure volte a promuovere l'integrazione sociale delle persone a rischio di povertà o di esclusione sociale, compresi gli indigenti e i bambini;0;N/A;N/A;0,00;0,00
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.1;M5C2I1.01;Sostegno alle persone vulnerabili e prevenzione dell'istituzionalizzazione;M5C2I1.1.3;M5C2I1;M5C2I1.01.03;Intervento 3) Rafforzare i servizi sociali domiciliari per garantire una dimissione assistita precoce e prevenire il ricovero in ospedale;MLPS - Min Lav Pol S;01/06/2021;31/07/2026;66.000.000,00;126 - Misure volte a promuovere l'integrazione sociale delle persone a rischio di povertà o di esclusione sociale, compresi gli indigenti e i bambini;0;N/A;N/A;0,00;0,00
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.1;M5C2I1.01;Sostegno alle persone vulnerabili e prevenzione dell'istituzionalizzazione;M5C2I1.1.4;M5C2I1;M5C2I1.01.04;Intervento 4) Rafforzare i servizi sociali e prevenire il burn out tra gli assistenti sociali;MLPS - Min Lav Pol S;01/06/2021;31/07/2026;42.000.000,00;126 - Misure volte a promuovere l'integrazione sociale delle persone a rischio di povertà o di esclusione sociale, compresi gli indigenti e i bambini;0;N/A;N/A;0,00;0,00
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.2;M5C2I1.02;Percorsi di autonomia per persone con disabilità;M5C2I1.2;M5C2I2;M5C2I1.02.00;Percorsi di autonomia per persone con disabilità;MLPS - Min Lav Pol S;01/06/2021;31/07/2026;275.000.000,00;012 - Applicazioni e servizi e informatici per le competenze digitali e l'inclusione digitale;0;012 - Applicazioni e servizi e informatici per le competenze digitali e l'inclusione digitale;100;0,00;275.000.000,00
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.2;M5C2I1.02;Percorsi di autonomia per persone con disabilità;M5C2I1.2;M5C2I2;M5C2I1.02.00;Percorsi di autonomia per persone con disabilità;MLPS - Min Lav Pol S;01/06/2021;31/07/2026;225.000.000,00;125 - Misure volte a modernizzare i sistemi di protezione sociale, compresa la promozione dell'accesso alla protezione sociale;0;N/A;N/A;0,00;0,00
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.3;M5C2I1.03;Housing First (innanzitutto la casa) e stazioni di posta;M5C2I1.3;M5C2I3;M5C2I1.03.00;Housing First (innanzitutto la casa) e stazioni di posta;MLPS - Min Lav Pol S;01/06/2021;31/07/2026;450.000.000,00;091 - Altre infrastrutture sociali che contribuiscono all'inclusione sociale nella comunità;0;N/A;N/A;0,00;0,00
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.1;M5C2I2.01;Investimenti in progetti di rigenerazione urbana, volti a ridurre situazioni di emarginazione e degrado sociale;M5C2I2.1;M5C2I4;M5C2I2.01.00;Investimenti in progetti di rigenerazione urbana, volti a ridurre situazioni di emarginazione e degrado sociale;MINT - Min Interno;01/01/2021;31/08/2026;3.300.000.000,00;091 - Altre infrastrutture sociali che contribuiscono all'inclusione sociale nella comunità;0;N/A;N/A;0,00;0,00
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.2;M5C2I2.02;Piani urbani integrati;M5C2I2.2.A;M5C2I5;M5C2I2.02.01;Piani urbani integrati - Superamento degli insediamenti abusivi per combattere lo sfruttamento dei lavoratori in agricoltura;MLPS - Min Lav Pol S;01/01/2021;31/08/2026;200.000.000,00;089 - Infrastrutture abitative destinate ai migranti, ai rifugiati e alle persone che fanno domanda di protezione internazionale o che godono di protezione internazionale;0;N/A;N/A;0,00;0,00
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.2;M5C2I2.02;Piani urbani integrati;M5C2I2.2.B;M5C2I5;M5C2I2.02.02;Piani urbani integrati - Fondo di fondi della BEI;MINT - Min Interno;01/01/2021;31/08/2026;272.000.000,00;091 - Altre infrastrutture sociali che contribuiscono all'inclusione sociale nella comunità;0;N/A;N/A;0,00;0,00
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.2;M5C2I2.02;Piani urbani integrati;M5C2I2.2.C;M5C2I5;M5C2I2.02.03;Piani urbani integrati - progetti generali;MINT - Min Interno;01/01/2021;31/08/2026;2.493.800.000,00;091 - Altre infrastrutture sociali che contribuiscono all'inclusione sociale nella comunità;0;N/A;N/A;0,00;0,00
